ts,direction,level
2024-10-16 01:30:00+00:00,1,2677.2
2024-10-16 10:30:00+00:00,-1,2694.1
2024-10-16 11:30:00+00:00,1,2693.45
2024-10-17 12:00:00+00:00,-1,2699.3
2024-10-18 01:30:00+00:00,1,2712.95
2024-10-18 06:30:00+00:00,-1,2724.3999999999996
2024-10-18 09:00:00+00:00,1,2720.95
2024-10-21 05:30:00+00:00,-1,2743.85
2024-10-21 09:30:00+00:00,1,2748.35
2024-10-21 10:30:00+00:00,-1,2748.5
2024-10-21 11:30:00+00:00,1,2748.75
2024-10-21 15:00:00+00:00,-1,2744.6000000000004
2024-10-21 17:00:00+00:00,1,2738.05
2024-10-21 18:00:00+00:00,-1,2737.8999999999996
2024-10-22 00:30:00+00:00,1,2737.05
2024-10-22 09:30:00+00:00,-1,2748.55
2024-10-22 10:30:00+00:00,1,2748.75
2024-10-22 16:00:00+00:00,-1,2755.05
2024-10-22 17:00:00+00:00,1,2757.15
2024-10-23 00:00:00+00:00,-1,2761.1499999999996
2024-10-23 04:00:00+00:00,1,2756.8999999999996
2024-10-23 09:30:00+00:00,-1,2768.3500000000004
2024-10-23 22:30:00+00:00,1,2730.05
2024-10-24 14:00:00+00:00,-1,2750.1499999999996
2024-10-24 17:00:00+00:00,1,2745.1499999999996
2024-10-24 22:30:00+00:00,-1,2747.55
2024-10-25 05:30:00+00:00,1,2739.55
2024-10-25 08:00:00+00:00,-1,2740.35
2024-10-25 11:30:00+00:00,1,2735.45
2024-10-27 22:00:00+00:00,-1,2752.6
2024-10-28 05:30:00+00:00,1,2746.3999999999996
2024-10-28 09:00:00+00:00,-1,2748.05
2024-10-28 13:30:00+00:00,1,2748.95
2024-10-28 18:30:00+00:00,-1,2755.4
2024-10-29 00:00:00+00:00,1,2755.0
2024-10-29 08:00:00+00:00,-1,2764.8
2024-10-29 09:00:00+00:00,1,2765.35
2024-10-29 10:00:00+00:00,-1,2765.55
2024-10-29 14:00:00+00:00,1,2771.3999999999996
2024-10-30 07:30:00+00:00,-1,2797.6
2024-10-30 13:00:00+00:00,1,2790.8500000000004
2024-10-31 07:00:00+00:00,-1,2793.95
2024-10-31 19:00:00+00:00,1,2754.8500000000004
2024-11-01 07:30:00+00:00,-1,2760.6
2024-11-01 08:30:00+00:00,1,2760.7
2024-11-01 10:00:00+00:00,-1,2761.8
2024-11-01 11:30:00+00:00,1,2760.75
2024-11-01 17:30:00+00:00,-1,2749.7
2024-11-03 23:30:00+00:00,1,2746.8
2024-11-04 08:00:00+00:00,-1,2747.6
2024-11-04 09:30:00+00:00,1,2748.1499999999996
2024-11-04 11:00:00+00:00,-1,2749.75
2024-11-05 04:00:00+00:00,1,2741.55
2024-11-05 08:00:00+00:00,-1,2745.7
2024-11-05 09:00:00+00:00,1,2748.1000000000004
2024-11-05 10:00:00+00:00,-1,2750.05
2024-11-05 13:30:00+00:00,1,2750.2
2024-11-06 00:30:00+00:00,-1,2750.3
2024-11-06 01:30:00+00:00,1,2749.15
2024-11-06 06:30:00+00:00,-1,2737.5
2024-11-06 15:30:00+00:00,1,2673.25
2024-11-06 20:30:00+00:00,-1,2673.0
2024-11-07 02:30:00+00:00,1,2658.1499999999996
2024-11-08 01:30:00+00:00,-1,2711.6000000000004
2024-11-08 14:00:00+00:00,1,2703.1000000000004
2024-11-08 15:00:00+00:00,-1,2701.7
2024-11-11 06:30:00+00:00,1,2678.1499999999996
2024-11-11 13:00:00+00:00,-1,2664.95
2024-11-11 19:00:00+00:00,1,2622.2
2024-11-12 04:00:00+00:00,-1,2626.5
2024-11-12 12:30:00+00:00,1,2605.95
2024-11-12 15:30:00+00:00,-1,2613.7
2024-11-13 01:30:00+00:00,1,2609.0
2024-11-13 05:00:00+00:00,-1,2614.45
2024-11-13 09:00:00+00:00,1,2612.6499999999996
2024-11-13 15:00:00+00:00,-1,2613.0
2024-11-14 12:00:00+00:00,1,2555.3
2024-11-15 05:00:00+00:00,-1,2572.0
2024-11-17 23:00:00+00:00,1,2567.75
2024-11-18 05:30:00+00:00,-1,2594.1499999999996
2024-11-18 09:30:00+00:00,1,2593.1
2024-11-19 07:30:00+00:00,-1,2625.1000000000004
2024-11-19 09:00:00+00:00,1,2627.6000000000004
2024-11-20 04:00:00+00:00,-1,2642.45
2024-11-20 12:00:00+00:00,1,2629.5
2024-11-21 12:30:00+00:00,-1,2671.3
2024-11-21 18:00:00+00:00,1,2670.75
2024-11-22 11:30:00+00:00,-1,2706.3500000000004
2024-11-22 15:00:00+00:00,1,2696.3
2024-11-25 01:00:00+00:00,-1,2715.4
2024-11-25 11:00:00+00:00,1,2677.5
2024-11-25 14:30:00+00:00,-1,2663.3
2024-11-25 19:30:00+00:00,1,2623.6499999999996
2024-11-26 00:00:00+00:00,-1,2624.95
2024-11-26 01:30:00+00:00,1,2625.2
2024-11-26 05:00:00+00:00,-1,2627.35
2024-11-26 09:30:00+00:00,1,2619.3500000000004
2024-11-26 18:30:00+00:00,-1,2649.95
2024-11-26 19:30:00+00:00,1,2650.1000000000004
2024-11-27 00:30:00+00:00,-1,2656.05
2024-11-27 02:30:00+00:00,1,2659.8
2024-11-27 15:30:00+00:00,-1,2672.9
2024-11-27 20:30:00+00:00,1,2661.95
2024-11-27 21:30:00+00:00,-1,2661.7
2024-11-28 03:30:00+00:00,1,2653.1000000000004
2024-11-28 15:00:00+00:00,-1,2667.8999999999996
2024-11-28 16:30:00+00:00,1,2664.3
2024-11-28 23:00:00+00:00,-1,2663.3
2024-11-29 01:30:00+00:00,1,2665.25
2024-11-29 07:30:00+00:00,-1,2686.6
2024-11-29 16:00:00+00:00,1,2681.25
2024-11-29 18:30:00+00:00,-1,2680.75
2024-12-02 07:30:00+00:00,1,2650.75
2024-12-03 05:00:00+00:00,-1,2662.6000000000004
2024-12-03 06:00:00+00:00,1,2663.05
2024-12-03 12:30:00+00:00,-1,2664.9
2024-12-03 13:30:00+00:00,1,2665.4
2024-12-03 15:00:00+00:00,-1,2671.55
2024-12-04 02:00:00+00:00,1,2664.05
2024-12-04 07:30:00+00:00,-1,2668.95
2024-12-04 11:00:00+00:00,1,2665.25
2024-12-04 20:30:00+00:00,-1,2675.2
2024-12-05 05:30:00+00:00,1,2672.55
2024-12-05 08:30:00+00:00,-1,2671.6499999999996
2024-12-05 10:30:00+00:00,1,2670.65
2024-12-05 15:00:00+00:00,-1,2666.4
2024-12-06 03:00:00+00:00,1,2646.3999999999996
2024-12-06 06:00:00+00:00,-1,2663.2
2024-12-08 23:00:00+00:00,1,2657.1000000000004
2024-12-09 00:30:00+00:00,-1,2656.0
2024-12-09 01:30:00+00:00,1,2659.75
2024-12-09 04:00:00+00:00,-1,2661.45
2024-12-09 06:30:00+00:00,1,2662.55
2024-12-09 16:00:00+00:00,-1,2694.0
2024-12-10 01:00:00+00:00,1,2684.3999999999996
2024-12-10 08:00:00+00:00,-1,2688.8999999999996
2024-12-10 10:30:00+00:00,1,2690.15
2024-12-11 06:00:00+00:00,-1,2732.85
2024-12-11 14:00:00+00:00,1,2729.35
2024-12-11 19:00:00+00:00,-1,2754.25
2024-12-11 20:00:00+00:00,1,2752.8500000000004
2024-12-12 01:30:00+00:00,-1,2754.65
2024-12-12 07:00:00+00:00,1,2749.5
2024-12-12 10:00:00+00:00,-1,2749.7
2024-12-12 17:30:00+00:00,1,2707.9
2024-12-12 20:00:00+00:00,-1,2707.3
2024-12-13 01:00:00+00:00,1,2707.25
2024-12-13 09:00:00+00:00,-1,2700.1499999999996
2024-12-13 12:30:00+00:00,1,2687.95
2024-12-13 13:30:00+00:00,-1,2687.05
2024-12-16 01:30:00+00:00,1,2669.7
2024-12-16 16:30:00+00:00,-1,2671.3
2024-12-17 01:00:00+00:00,1,2670.65
2024-12-17 03:00:00+00:00,-1,2673.05
2024-12-17 07:30:00+00:00,1,2668.7
2024-12-17 08:30:00+00:00,-1,2668.4
2024-12-17 12:00:00+00:00,1,2655.3999999999996
2024-12-17 14:00:00+00:00,-1,2655.8
2024-12-17 17:30:00+00:00,1,2657.05
2024-12-18 14:30:00+00:00,-1,2656.3
2024-12-19 00:30:00+00:00,1,2605.65
2024-12-19 12:00:00+00:00,-1,2631.55
2024-12-19 19:00:00+00:00,1,2611.1000000000004
2024-12-20 21:00:00+00:00,-1,2644.55
2024-12-23 07:00:00+00:00,1,2643.4
2024-12-23 10:30:00+00:00,-1,2639.35
2024-12-23 17:00:00+00:00,1,2628.45
2024-12-24 03:00:00+00:00,-1,2631.8
2024-12-24 16:30:00+00:00,1,2629.1000000000004
2024-12-26 12:30:00+00:00,-1,2643.1
2024-12-26 15:00:00+00:00,1,2644.3500000000004
2024-12-26 16:30:00+00:00,-1,2650.8
2024-12-26 18:30:00+00:00,1,2650.4
2024-12-27 04:30:00+00:00,-1,2651.3
2024-12-27 12:00:00+00:00,1,2642.65
2024-12-27 13:00:00+00:00,-1,2642.85
2024-12-27 18:30:00+00:00,1,2631.65
2024-12-27 20:30:00+00:00,-1,2633.35
2024-12-29 23:00:00+00:00,1,2633.3999999999996
2024-12-30 04:30:00+00:00,-1,2637.8
2024-12-30 11:30:00+00:00,1,2626.8500000000004
2024-12-30 14:00:00+00:00,-1,2629.0
2024-12-30 17:30:00+00:00,1,2613.8500000000004
2024-12-31 03:00:00+00:00,-1,2619.8999999999996
2024-12-31 05:00:00+00:00,1,2618.1
2024-12-31 10:30:00+00:00,-1,2626.3
2024-12-31 15:30:00+00:00,1,2630.75
2025-01-02 21:30:00+00:00,-1,2672.05
2025-01-06 09:00:00+00:00,1,2642.75
2025-01-06 13:30:00+00:00,-1,2654.45
2025-01-06 15:00:00+00:00,1,2641.1
2025-01-06 17:30:00+00:00,-1,2649.1000000000004
2025-01-06 21:30:00+00:00,1,2645.75
2025-01-06 23:30:00+00:00,-1,2645.95
2025-01-07 01:00:00+00:00,1,2645.85
2025-01-07 07:00:00+00:00,-1,2654.1
2025-01-07 12:00:00+00:00,1,2658.5
2025-01-07 15:30:00+00:00,-1,2667.9
2025-01-08 05:30:00+00:00,1,2661.55
2025-01-08 11:30:00+00:00,-1,2665.7
2025-01-08 14:00:00+00:00,1,2674.35
2025-01-08 17:30:00+00:00,-1,2679.95
2025-01-08 21:00:00+00:00,1,2678.3500000000004
2025-01-09 00:30:00+00:00,-1,2678.8
2025-01-09 03:30:00+00:00,1,2677.45
2025-01-09 04:30:00+00:00,-1,2677.65
2025-01-09 07:00:00+00:00,1,2679.8999999999996
2025-01-10 04:30:00+00:00,-1,2696.8999999999996
2025-01-10 05:30:00+00:00,1,2697.0
2025-01-10 12:30:00+00:00,-1,2707.8
2025-01-10 14:00:00+00:00,1,2709.3
2025-01-10 18:30:00+00:00,-1,2721.0
2025-01-13 00:00:00+00:00,1,2718.7
2025-01-13 01:30:00+00:00,-1,2717.6
2025-01-13 21:00:00+00:00,1,2679.0
2025-01-14 06:00:00+00:00,-1,2684.9
2025-01-14 12:00:00+00:00,1,2680.6499999999996
2025-01-15 15:00:00+00:00,-1,2706.65
2025-01-15 17:00:00+00:00,1,2709.5
2025-01-16 05:30:00+00:00,-1,2726.55
2025-01-16 09:30:00+00:00,1,2732.8
2025-01-16 12:00:00+00:00,-1,2734.3999999999996
2025-01-16 13:30:00+00:00,1,2734.6499999999996
2025-01-16 18:30:00+00:00,-1,2752.75
2025-01-17 00:30:00+00:00,1,2745.6000000000004
2025-01-17 05:00:00+00:00,-1,2745.75
2025-01-17 12:00:00+00:00,1,2735.25
2025-01-17 18:30:00+00:00,-1,2751.3500000000004
2025-01-20 03:00:00+00:00,1,2739.55
2025-01-20 07:30:00+00:00,-1,2749.25
2025-01-20 19:00:00+00:00,1,2729.5
2025-01-21 07:00:00+00:00,-1,2741.05
2025-01-21 13:00:00+00:00,1,2737.3500000000004
2025-01-21 19:30:00+00:00,-1,2758.55
2025-01-22 01:00:00+00:00,1,2760.8
2025-01-22 06:30:00+00:00,-1,2766.2
2025-01-22 09:00:00+00:00,1,2766.25
2025-01-22 19:30:00+00:00,-1,2768.8999999999996
2025-01-23 06:30:00+00:00,1,2761.35
2025-01-23 09:30:00+00:00,-1,2757.5
2025-01-23 11:00:00+00:00,1,2756.15
2025-01-23 12:30:00+00:00,-1,2756.25
2025-01-23 16:30:00+00:00,1,2756.9
2025-01-23 20:30:00+00:00,-1,2762.55
2025-01-24 00:30:00+00:00,1,2763.6
2025-01-24 07:00:00+00:00,-1,2781.1
2025-01-24 13:30:00+00:00,1,2787.1000000000004
2025-01-24 21:00:00+00:00,-1,2779.7
2025-01-27 03:30:00+00:00,1,2764.05
2025-01-27 04:30:00+00:00,-1,2764.4
2025-01-27 08:30:00+00:00,1,2758.6000000000004
2025-01-27 12:30:00+00:00,-1,2770.6000000000004
2025-01-27 21:00:00+00:00,1,2742.8
2025-01-28 06:00:00+00:00,-1,2745.95
2025-01-28 09:00:00+00:00,1,2744.0
2025-01-29 03:30:00+00:00,-1,2771.45
2025-01-29 08:30:00+00:00,1,2768.85
2025-01-29 15:30:00+00:00,-1,2796.85
2025-01-29 20:00:00+00:00,1,2792.65
2025-01-30 01:30:00+00:00,-1,2798.2
2025-01-30 04:00:00+00:00,1,2798.1000000000004
2025-01-30 05:00:00+00:00,-1,2797.95
2025-01-30 07:00:00+00:00,1,2800.8
2025-01-30 17:00:00+00:00,-1,2842.2
2025-01-30 18:00:00+00:00,1,2841.85
2025-01-31 01:00:00+00:00,-1,2854.25
2025-01-31 03:30:00+00:00,1,2850.95
2025-01-31 04:30:00+00:00,-1,2850.85
2025-01-31 12:30:00+00:00,1,2844.3500000000004
2025-01-31 17:30:00+00:00,-1,2847.15
2025-02-03 05:30:00+00:00,1,2813.05
2025-02-03 21:30:00+00:00,-1,2855.5
2025-02-04 01:30:00+00:00,1,2851.1
2025-02-04 04:00:00+00:00,-1,2852.2
2025-02-04 12:30:00+00:00,1,2844.4
2025-02-05 13:30:00+00:00,-1,2890.65
2025-02-05 15:00:00+00:00,1,2891.25
2025-02-06 07:00:00+00:00,-1,2884.55
2025-02-06 09:00:00+00:00,1,2877.45
2025-02-06 15:00:00+00:00,-1,2874.1
2025-02-06 16:00:00+00:00,1,2871.75
2025-02-07 05:30:00+00:00,-1,2888.3
2025-02-07 09:30:00+00:00,1,2891.3500000000004
2025-02-07 16:30:00+00:00,-1,2898.95
2025-02-09 23:30:00+00:00,1,2890.15
2025-02-10 17:00:00+00:00,-1,2930.7
2025-02-10 18:30:00+00:00,1,2932.6000000000004
2025-02-11 03:00:00+00:00,-1,2955.45
2025-02-11 06:00:00+00:00,1,2945.5
2025-02-11 07:00:00+00:00,-1,2945.15
2025-02-11 14:00:00+00:00,1,2920.4
2025-02-11 20:30:00+00:00,-1,2928.5
2025-02-12 06:30:00+00:00,1,2913.55
2025-02-12 09:30:00+00:00,-1,2915.1000000000004
2025-02-12 14:30:00+00:00,1,2913.45
2025-02-12 19:30:00+00:00,-1,2925.05
2025-02-12 20:30:00+00:00,1,2923.75
2025-02-13 06:30:00+00:00,-1,2943.6000000000004
2025-02-13 15:00:00+00:00,1,2941.65
2025-02-14 00:30:00+00:00,-1,2957.8500000000004
2025-02-14 01:30:00+00:00,1,2958.25
2025-02-14 02:30:00+00:00,-1,2958.0
2025-02-14 06:00:00+00:00,1,2957.85
2025-02-14 11:30:00+00:00,-1,2959.15
2025-02-17 01:30:00+00:00,1,2899.8
2025-02-17 06:00:00+00:00,-1,2909.3
2025-02-17 09:30:00+00:00,1,2913.8
2025-02-18 01:30:00+00:00,-1,2909.95
2025-02-18 03:00:00+00:00,1,2913.75
2025-02-18 21:00:00+00:00,-1,2953.25
2025-02-19 02:00:00+00:00,1,2952.95
2025-02-19 03:00:00+00:00,-1,2951.3
2025-02-19 06:00:00+00:00,1,2948.45
2025-02-19 12:00:00+00:00,-1,2957.15
2025-02-19 19:30:00+00:00,1,2943.75
2025-02-20 01:30:00+00:00,-1,2955.05
2025-02-20 03:00:00+00:00,1,2957.3
2025-02-20 12:30:00+00:00,-1,2963.75
2025-02-20 16:30:00+00:00,1,2957.1
2025-02-20 19:30:00+00:00,-1,2955.2
2025-02-20 21:30:00+00:00,1,2954.05
2025-02-21 00:30:00+00:00,-1,2955.95
2025-02-21 10:00:00+00:00,1,2941.75
2025-02-21 20:00:00+00:00,-1,2952.95
2025-02-24 03:00:00+00:00,1,2949.15
2025-02-24 14:30:00+00:00,-1,2962.7
2025-02-24 18:30:00+00:00,1,2961.3
2025-02-25 03:30:00+00:00,-1,2962.5
2025-02-25 09:00:00+00:00,1,2949.8999999999996
2025-02-25 12:30:00+00:00,-1,2949.65
2025-02-25 14:00:00+00:00,1,2948.45
2025-02-25 15:00:00+00:00,-1,2949.75
2025-02-25 17:30:00+00:00,1,2911.8500000000004
2025-02-26 04:00:00+00:00,-1,2932.3
2025-02-26 15:30:00+00:00,1,2919.85
2025-02-27 03:00:00+00:00,-1,2923.75
2025-02-27 09:30:00+00:00,1,2898.55
2025-02-27 11:30:00+00:00,-1,2902.75
2025-02-27 18:00:00+00:00,1,2894.65
2025-02-27 20:00:00+00:00,-1,2892.45
2025-02-28 09:30:00+00:00,1,2870.3
2025-02-28 14:00:00+00:00,-1,2864.8500000000004
2025-02-28 16:00:00+00:00,1,2857.1499999999996
2025-03-03 03:00:00+00:00,-1,2879.9
2025-03-03 09:00:00+00:00,1,2876.35
2025-03-03 20:00:00+00:00,-1,2896.7
2025-03-03 21:00:00+00:00,1,2898.6
2025-03-04 06:00:00+00:00,-1,2899.95
2025-03-04 07:30:00+00:00,1,2901.8999999999996
2025-03-04 10:30:00+00:00,-1,2927.0
2025-03-04 11:30:00+00:00,1,2926.3500000000004
2025-03-04 14:30:00+00:00,-1,2930.55
2025-03-04 17:00:00+00:00,1,2921.6
2025-03-05 01:30:00+00:00,-1,2922.55
2025-03-05 06:00:00+00:00,1,2925.1
2025-03-05 13:30:00+00:00,-1,2924.3
2025-03-05 20:00:00+00:00,1,2928.2
2025-03-05 21:30:00+00:00,-1,2930.1499999999996
2025-03-06 01:30:00+00:00,1,2928.1499999999996
2025-03-06 04:00:00+00:00,-1,2930.55
2025-03-06 06:00:00+00:00,1,2927.1499999999996
2025-03-06 07:30:00+00:00,-1,2926.0
2025-03-06 14:30:00+00:00,1,2916.15
2025-03-06 21:00:00+00:00,-1,2920.3500000000004
2025-03-07 05:30:00+00:00,1,2915.95
2025-03-07 16:00:00+00:00,-1,2929.05
2025-03-07 21:00:00+00:00,1,2916.75
2025-03-10 08:00:00+00:00,-1,2918.15
2025-03-10 09:30:00+00:00,1,2914.5
2025-03-10 10:30:00+00:00,-1,2914.8
2025-03-11 02:30:00+00:00,1,2896.8
2025-03-11 20:30:00+00:00,-1,2924.45
2025-03-12 06:00:00+00:00,1,2921.0
2025-03-12 07:00:00+00:00,-1,2919.7
2025-03-12 08:00:00+00:00,1,2918.6499999999996
2025-03-12 10:00:00+00:00,-1,2923.7
2025-03-12 15:00:00+00:00,1,2926.5
2025-03-13 05:30:00+00:00,-1,2951.5
2025-03-13 08:30:00+00:00,1,2947.75
2025-03-14 05:00:00+00:00,-1,3001.1000000000004
2025-03-14 08:00:00+00:00,1,2998.65
2025-03-14 18:30:00+00:00,-1,2996.75
2025-03-17 06:30:00+00:00,1,2995.6499999999996
2025-03-17 08:00:00+00:00,-1,2995.95
2025-03-17 09:30:00+00:00,1,2997.7
2025-03-17 12:00:00+00:00,-1,3005.95
2025-03-17 14:30:00+00:00,1,3001.45
2025-03-17 22:30:00+00:00,-1,3009.4
2025-03-18 03:00:00+00:00,1,3017.8
2025-03-18 09:30:00+00:00,-1,3032.65
2025-03-18 12:00:00+00:00,1,3034.95
2025-03-18 14:00:00+00:00,-1,3040.9
2025-03-18 16:30:00+00:00,1,3041.1
2025-03-18 17:30:00+00:00,-1,3041.5
2025-03-18 19:00:00+00:00,1,3042.1
2025-03-18 20:30:00+00:00,-1,3042.2
2025-03-19 02:30:00+00:00,1,3037.2
2025-03-19 08:00:00+00:00,-1,3044.9
2025-03-19 10:30:00+00:00,1,3040.75
2025-03-19 13:30:00+00:00,-1,3043.6
2025-03-19 18:30:00+00:00,1,3044.45
2025-03-20 05:30:00+00:00,-1,3058.2
2025-03-20 12:30:00+00:00,1,3043.5
2025-03-21 02:00:00+00:00,-1,3046.8500000000004
2025-03-21 12:00:00+00:00,1,3040.2
2025-03-21 13:30:00+00:00,-1,3038.3999999999996
2025-03-21 15:00:00+00:00,1,3016.5
2025-03-24 00:30:00+00:00,-1,3028.8999999999996
2025-03-24 05:30:00+00:00,1,3024.3
2025-03-24 11:30:00+00:00,-1,3033.05
2025-03-24 20:30:00+00:00,1,3015.45
2025-03-24 22:30:00+00:00,-1,3016.8
2025-03-25 03:30:00+00:00,1,3016.85
2025-03-25 12:00:00+00:00,-1,3026.9
2025-03-25 13:30:00+00:00,1,3027.95
2025-03-25 15:00:00+00:00,-1,3032.75
2025-03-25 20:00:00+00:00,1,3024.8500000000004
2025-03-26 03:30:00+00:00,-1,3025.2
2025-03-26 06:00:00+00:00,1,3023.05
2025-03-26 09:00:00+00:00,-1,3029.1
2025-03-26 10:30:00+00:00,1,3026.0
2025-03-26 14:00:00+00:00,-1,3026.55
2025-03-26 18:00:00+00:00,1,3024.15
2025-03-26 19:00:00+00:00,-1,3024.4
2025-03-26 20:30:00+00:00,1,3024.2
2025-03-27 13:30:00+00:00,-1,3053.8
2025-03-27 14:30:00+00:00,1,3055.45
2025-03-28 08:00:00+00:00,-1,3120.7
2025-03-28 11:30:00+00:00,1,3110.75
2025-03-31 00:30:00+00:00,-1,3120.55
2025-03-31 01:30:00+00:00,1,3121.15
2025-03-31 13:30:00+00:00,-1,3153.75
2025-03-31 15:00:00+00:00,1,3152.05
2025-03-31 16:00:00+00:00,-1,3151.85
2025-03-31 18:30:00+00:00,1,3152.3999999999996
2025-04-01 06:00:00+00:00,-1,3167.2
2025-04-01 17:30:00+00:00,1,3143.75
2025-04-01 22:00:00+00:00,-1,3149.85
2025-04-02 00:30:00+00:00,1,3149.1000000000004
2025-04-02 04:00:00+00:00,-1,3156.05
2025-04-02 08:00:00+00:00,1,3150.7
2025-04-02 11:00:00+00:00,-1,3158.95
2025-04-02 12:30:00+00:00,1,3158.55
2025-04-03 00:30:00+00:00,-1,3180.95
2025-04-03 14:00:00+00:00,1,3102.35
2025-04-03 15:30:00+00:00,-1,3138.15
2025-04-03 20:30:00+00:00,1,3129.45
2025-04-04 00:30:00+00:00,-1,3133.15
2025-04-04 09:30:00+00:00,1,3106.8
2025-04-04 13:00:00+00:00,-1,3109.0
2025-04-04 19:30:00+00:00,1,3046.7
2025-04-06 22:30:00+00:00,-1,3047.75
2025-04-07 01:30:00+00:00,1,3021.6
2025-04-07 03:00:00+00:00,-1,3052.7
2025-04-08 01:30:00+00:00,1,3007.75
2025-04-08 16:00:00+00:00,-1,3016.5
2025-04-09 01:30:00+00:00,1,3002.6
2025-04-09 12:30:00+00:00,-1,3074.55
2025-04-09 13:30:00+00:00,1,3075.0
2025-04-09 17:30:00+00:00,-1,3097.5
2025-04-09 19:30:00+00:00,1,3095.8
2025-04-09 22:00:00+00:00,-1,3102.2
2025-04-10 00:30:00+00:00,1,3105.75
2025-04-10 07:30:00+00:00,-1,3133.7
2025-04-10 10:00:00+00:00,1,3129.6
2025-04-11 17:00:00+00:00,-1,3249.85
2025-04-11 20:30:00+00:00,1,3250.6499999999996
2025-04-13 22:30:00+00:00,-1,3245.95
2025-04-14 06:00:00+00:00,1,3243.6
2025-04-14 10:30:00+00:00,-1,3233.75
2025-04-14 11:30:00+00:00,1,3234.4
2025-04-14 12:30:00+00:00,-1,3233.95
2025-04-14 15:00:00+00:00,1,3222.05
2025-04-17 02:00:00+00:00,-1,3353.75
2025-04-17 16:30:00+00:00,1,3317.3999999999996
2025-04-21 04:30:00+00:00,-1,3391.4
2025-04-21 05:30:00+00:00,1,3390.5
2025-04-21 08:00:00+00:00,-1,3401.95
2025-04-21 09:00:00+00:00,1,3402.3999999999996
2025-04-22 00:30:00+00:00,-1,3441.3999999999996
2025-04-22 01:30:00+00:00,1,3443.8
2025-04-22 07:00:00+00:00,-1,3490.9
2025-04-22 17:30:00+00:00,1,3407.7
2025-04-22 18:30:00+00:00,-1,3406.0
2025-04-23 00:30:00+00:00,1,3355.05
2025-04-23 03:00:00+00:00,-1,3371.8999999999996
2025-04-23 09:00:00+00:00,1,3331.05
2025-04-23 13:30:00+00:00,-1,3319.3500000000004
2025-04-23 16:30:00+00:00,1,3300.8
2025-04-23 17:30:00+00:00,-1,3298.95
2025-04-23 19:30:00+00:00,1,3300.1
2025-04-24 03:00:00+00:00,-1,3355.8999999999996
2025-04-24 09:00:00+00:00,1,3345.6000000000004
2025-04-24 13:30:00+00:00,-1,3346.0
2025-04-24 17:30:00+00:00,1,3344.75
2025-04-24 23:30:00+00:00,-1,3370.3999999999996
2025-04-25 07:00:00+00:00,1,3311.25
2025-04-25 13:30:00+00:00,-1,3298.3999999999996
2025-04-25 16:00:00+00:00,1,3291.45
2025-04-28 01:30:00+00:00,-1,3310.0
2025-04-28 03:30:00+00:00,1,3299.0
2025-04-28 22:30:00+00:00,-1,3351.9
2025-04-29 16:30:00+00:00,1,3326.9
2025-04-29 18:00:00+00:00,-1,3331.0
2025-04-30 05:00:00+00:00,1,3316.3999999999996
2025-04-30 08:30:00+00:00,-1,3307.6499999999996
2025-04-30 12:30:00+00:00,1,3291.75
2025-04-30 18:30:00+00:00,-1,3314.8
2025-05-01 11:00:00+00:00,1,3228.9
2025-05-01 12:00:00+00:00,-1,3228.85
2025-05-01 13:00:00+00:00,1,3228.5
2025-05-02 16:00:00+00:00,-1,3250.0
2025-05-02 20:30:00+00:00,1,3244.0
2025-05-05 03:30:00+00:00,-1,3270.65
2025-05-05 08:30:00+00:00,1,3277.3
2025-05-06 00:30:00+00:00,-1,3339.3
2025-05-06 01:30:00+00:00,1,3351.6
2025-05-06 03:00:00+00:00,-1,3382.25
2025-05-06 07:30:00+00:00,1,3376.05
2025-05-06 12:00:00+00:00,-1,3387.45
2025-05-06 13:00:00+00:00,1,3392.5
2025-05-06 22:30:00+00:00,-1,3422.65
2025-05-07 02:30:00+00:00,1,3389.2
2025-05-07 03:30:00+00:00,-1,3390.7
2025-05-07 06:00:00+00:00,1,3395.8
2025-05-08 03:30:00+00:00,-1,3408.25
2025-05-08 12:30:00+00:00,1,3351.85
2025-05-08 16:00:00+00:00,-1,3340.95
2025-05-08 22:30:00+00:00,1,3316.95
2025-05-09 01:30:00+00:00,-1,3311.65
2025-05-09 03:00:00+00:00,1,3300.0
2025-05-09 19:30:00+00:00,-1,3338.45
2025-05-12 03:30:00+00:00,1,3283.1
2025-05-12 04:30:00+00:00,-1,3283.8999999999996
2025-05-12 19:00:00+00:00,1,3231.3
2025-05-13 01:30:00+00:00,-1,3235.7
2025-05-13 05:00:00+00:00,1,3249.2
2025-05-13 12:00:00+00:00,-1,3254.15
2025-05-13 15:00:00+00:00,1,3246.3999999999996
2025-05-13 17:30:00+00:00,-1,3252.6499999999996
2025-05-14 06:00:00+00:00,1,3232.55
2025-05-14 12:00:00+00:00,-1,3232.3
2025-05-14 20:00:00+00:00,1,3179.8999999999996
2025-05-15 02:00:00+00:00,-1,3181.5
2025-05-15 07:00:00+00:00,1,3144.3999999999996
2025-05-16 01:30:00+00:00,-1,3233.55
2025-05-16 15:30:00+00:00,1,3180.3999999999996
2025-05-19 01:30:00+00:00,-1,3237.9
2025-05-20 08:00:00+00:00,1,3219.7
2025-05-21 12:30:00+00:00,-1,3307.65
2025-05-21 15:30:00+00:00,1,3310.95
2025-05-22 04:00:00+00:00,-1,3338.95
2025-05-22 12:00:00+00:00,1,3301.05
2025-05-22 14:00:00+00:00,-1,3301.2
